image_name,HR,SBP,DBP,MAP,SPO2,RR,HR_W,RR_W,SPO2_W
hcgnagpur_icu_mon--401_2022_10_18_1_30_1.jpeg,"[0.145703125, 0.21041666666666667, 0.27421875, 0.2013888888888889]","[0.06875, 0.4840277777777778, 0.134375, 0.09861111111111111]","[0.2359375, 0.48333333333333334, 0.140625, 0.10555555555555556]","[0.15859375, 0.5604166666666667, 0.1125, 0.05694444444444444]","[0.17734375, 0.7354166666666667, 0.21875, 0.15138888888888888]","[0.26171875, 0.9027777777777778, 0.0765625, 0.07777777777777778]","[0.6375, 0.1763888888888889, 0.6734375, 0.1388888888888889]","[0.6640625, 0.9236111111111112, 0.665625, 0.06944444444444445]","[0.662109375, 0.73125, 0.66640625, 0.12638888888888888]"
hcgnagpur_icu_mon--401_2022_10_5_11_30_4.jpeg,"[0.2015625, 0.16875, 0.28125, 0.22083333333333333]","[0.13359375, 0.46805555555555556, 0.1421875, 0.10277777777777777]","[0.32578125, 0.4576388888888889, 0.0953125, 0.10138888888888889]","[0.22890625, 0.5479166666666667, 0.1125, 0.05416666666666667]","[0.284765625, 0.7333333333333333, 0.15546875, 0.1527777777777778]","[0.340625, 0.8951388888888889, 0.0796875, 0.07916666666666666]","[0.68671875, 0.11944444444444445, 0.6015625, 0.14444444444444443]","[0.705078125, 0.8861111111111111, 0.58359375, 0.1527777777777778]","[0.70234375, 0.7097222222222223, 0.5828125, 0.1111111111111111]"
hcgnagpur_icu_mon--401_2022_10_14_16_30_1.jpeg,"[0.185546875, 0.22291666666666668, 0.16484375, 0.19305555555555556]","[0.073046875, 0.4979166666666667, 0.13359375, 0.09861111111111111]","[0.2578125, 0.4979166666666667, 0.096875, 0.10138888888888889]","[0.157421875, 0.5756944444444444, 0.10859375, 0.05416666666666667]","[0.170703125, 0.7520833333333333, 0.21015625, 0.14583333333333334]","[0.248046875, 0.9208333333333333, 0.06953125, 0.07777777777777778]","[0.634765625, 0.1875, 0.66640625, 0.125]","[0.648046875, 0.9347222222222222, 0.66015625, 0.06944444444444445]","[0.64765625, 0.7409722222222223, 0.6625, 0.10416666666666667]"
hcgnagpur_icu_mon--1_2022_5_16_20_30_2.jpeg,"[0.19375, 0.22013888888888888, 0.1875, 0.19583333333333333]","[0.077734375, 0.49722222222222223, 0.13515625, 0.1]","[0.26328125, 0.49236111111111114, 0.0953125, 0.09861111111111111]","[0.16484375, 0.5722222222222222, 0.1078125, 0.05277777777777778]","[0.183203125, 0.7465277777777778, 0.21328125, 0.14305555555555555]","[0.266015625, 0.9138888888888889, 0.07109375, 0.075]","[0.719140625, 0.16527777777777777, 0.50078125, 0.10277777777777777]","[0.7484375, 0.9236111111111112, 0.48125, 0.06944444444444445]","[0.74765625, 0.7375, 0.4828125, 0.09444444444444444]"
hcgnagpur_icu_mon--401_2022_10_22_6_30_1.jpeg,"[0.197265625, 0.22013888888888888, 0.18515625, 0.19027777777777777]","[0.07578125, 0.4909722222222222, 0.134375, 0.09583333333333334]","[0.261328125, 0.4909722222222222, 0.09296875, 0.09861111111111111]","[0.1609375, 0.5673611111111111, 0.109375, 0.05138888888888889]","[0.20859375, 0.7423611111111111, 0.15, 0.14305555555555555]","[0.25625, 0.9104166666666667, 0.06875, 0.0763888888888889]","[0.64453125, 0.16527777777777777, 0.6609375, 0.16666666666666666]","[0.660546875, 0.9215277777777777, 0.66328125, 0.07361111111111111]","[0.655859375, 0.7375, 0.66015625, 0.10277777777777777]"
hcgnagpur_icu_mon--1_2022_5_17_4_30_1.jpeg,"[0.20234375, 0.21666666666666667, 0.190625, 0.20277777777777778]","[0.0875, 0.49375, 0.1390625, 0.10416666666666667]","[0.27109375, 0.4909722222222222, 0.0984375, 0.10416666666666667]","[0.175390625, 0.56875, 0.11015625, 0.05694444444444444]","[0.191796875, 0.7458333333333333, 0.21171875, 0.14166666666666666]","[0.274609375, 0.9125, 0.07421875, 0.07777777777777778]","[0.721875, 0.17152777777777778, 0.5078125, 0.09861111111111111]","[0.748828125, 0.91875, 0.49765625, 0.08472222222222223]","[0.740625, 0.7270833333333333, 0.50625, 0.12638888888888888]"
hcgnagpur_icu_mon--402_2022_10_10_22_30_13.jpeg,"[0.221484375, 0.22291666666666668, 0.19453125, 0.19583333333333333]","[0.0796875, 0.5, 0.140625, 0.10555555555555556]","[0.270703125, 0.49444444444444446, 0.09765625, 0.09722222222222222]","[0.162890625, 0.5770833333333333, 0.11484375, 0.05416666666666667]","[0.20234375, 0.7506944444444444, 0.153125, 0.14305555555555555]","[0.241796875, 0.9173611111111111, 0.07109375, 0.0763888888888889]","[0.6640625, 0.16805555555555557, 0.6578125, 0.1388888888888889]","[0.640625, 0.7847222222222222, 0.675, 0.35833333333333334]","[0.64375, 0.7416666666666667, 0.6765625, 0.12777777777777777]"
hcgnagpur_icu_mon--401_2022_10_16_20_30_1.jpeg,"[0.16328125, 0.22291666666666668, 0.2640625, 0.20416666666666666]","[0.08125, 0.5020833333333333, 0.134375, 0.10694444444444444]","[0.24609375, 0.5013888888888889, 0.1375, 0.1]","[0.166796875, 0.5840277777777778, 0.11015625, 0.05694444444444444]","[0.180078125, 0.7625, 0.21171875, 0.14722222222222223]","[0.255078125, 0.925, 0.07578125, 0.07777777777777778]","[0.64453125, 0.1875, 0.6640625, 0.11388888888888889]","[0.65625, 0.9222222222222223, 0.6625, 0.11666666666666667]","[0.650390625, 0.7638888888888888, 0.65546875, 0.06944444444444445]"
hcgnagpur_icu_mon--401_2022_10_29_21_30_1.jpeg,"[0.167578125, 0.2375, 0.27265625, 0.20555555555555555]","[0.083984375, 0.5125, 0.13828125, 0.10277777777777777]","[0.26875, 0.5041666666666667, 0.0828125, 0.1]","[0.172265625, 0.5868055555555556, 0.11171875, 0.05694444444444444]","[0.223828125, 0.75625, 0.15546875, 0.1486111111111111]","[0.264453125, 0.9270833333333334, 0.07890625, 0.0763888888888889]","[0.6625, 0.16319444444444445, 0.653125, 0.17083333333333334]","[0.66796875, 0.9326388888888889, 0.65, 0.07361111111111111]","[0.667578125, 0.7409722222222223, 0.63828125, 0.11805555555555555]"
hcgnagpur_icu_mon--401_2022_10_17_20_30_1.jpeg,"[0.159375, 0.21944444444444444, 0.2671875, 0.19166666666666668]","[0.07734375, 0.4888888888888889, 0.134375, 0.09722222222222222]","[0.264453125, 0.48819444444444443, 0.09453125, 0.09583333333333334]","[0.164453125, 0.5680555555555555, 0.10859375, 0.05]","[0.179296875, 0.7388888888888889, 0.21484375, 0.14722222222222223]","[0.258203125, 0.90625, 0.07109375, 0.0763888888888889]","[0.64296875, 0.1875, 0.675, 0.08611111111111111]","[0.662109375, 0.9270833333333334, 0.66796875, 0.07361111111111111]","[0.656640625, 0.7340277777777777, 0.67265625, 0.10694444444444444]"
hcgnagpur_icu_mon--401_2022_10_22_23_30_1.jpeg,"[0.194140625, 0.225, 0.18984375, 0.19722222222222222]","[0.072265625, 0.4986111111111111, 0.13671875, 0.1]","[0.26171875, 0.49444444444444446, 0.096875, 0.1]","[0.159375, 0.5763888888888888, 0.109375, 0.05277777777777778]","[0.208203125, 0.7458333333333333, 0.14296875, 0.1361111111111111]","[0.253125, 0.9138888888888889, 0.078125, 0.07777777777777778]","[0.655859375, 0.17916666666666667, 0.66015625, 0.13055555555555556]","[0.6546875, 0.8381944444444445, 0.65625, 0.21805555555555556]","[0.658203125, 0.7368055555555556, 0.65390625, 0.09583333333333334]"
hcgnagpur_icu_mon--401_2022_11_9_8_30_1.jpeg,"[0.206640625, 0.225, 0.18828125, 0.20277777777777778]","[0.0859375, 0.5048611111111111, 0.1375, 0.10138888888888889]","[0.275, 0.5, 0.096875, 0.1]","[0.176171875, 0.58125, 0.11328125, 0.05138888888888889]","[0.194140625, 0.7590277777777777, 0.21796875, 0.14583333333333334]","[0.275, 0.9277777777777778, 0.0703125, 0.07777777777777778]","[0.66015625, 0.17291666666666666, 0.6625, 0.11805555555555555]","[0.672265625, 0.9284722222222223, 0.64765625, 0.07361111111111111]","[0.66484375, 0.7347222222222223, 0.653125, 0.125]"
hcgnagpur_icu_mon--401_2022_10_22_9_30_2.jpeg,"[0.1921875, 0.21736111111111112, 0.1921875, 0.19305555555555556]","[0.0734375, 0.49375, 0.1359375, 0.10416666666666667]","[0.26015625, 0.4888888888888889, 0.0953125, 0.1]","[0.158984375, 0.5708333333333333, 0.10859375, 0.05555555555555555]","[0.209375, 0.74375, 0.15, 0.14583333333333334]","[0.25625, 0.9090277777777778, 0.0703125, 0.07916666666666666]","[0.651953125, 0.16180555555555556, 0.66640625, 0.12638888888888888]","[0.664453125, 0.9166666666666666, 0.66796875, 0.07777777777777778]","[0.6578125, 0.7236111111111111, 0.665625, 0.10833333333333334]"
hcgnagpur_icu_mon--401_2022_10_23_13_30_1.jpeg,"[0.203125, 0.21458333333333332, 0.1921875, 0.20416666666666666]","[0.077734375, 0.4965277777777778, 0.13828125, 0.10138888888888889]","[0.268359375, 0.4909722222222222, 0.09765625, 0.10138888888888889]","[0.1671875, 0.5722222222222222, 0.1125, 0.058333333333333334]","[0.214453125, 0.7472222222222222, 0.15390625, 0.14722222222222223]","[0.25859375, 0.9159722222222222, 0.078125, 0.0763888888888889]","[0.66796875, 0.16319444444444445, 0.653125, 0.12638888888888888]","[0.66640625, 0.9159722222222222, 0.65625, 0.06805555555555555]","[0.668359375, 0.7368055555555556, 0.66015625, 0.0763888888888889]"
hcgnagpur_icu_mon--401_2022_10_2_18_30_10.jpeg,"[0.18671875, 0.24097222222222223, 0.1890625, 0.20694444444444443]","[0.065625, 0.5326388888888889, 0.1265625, 0.10416666666666667]","[0.2578125, 0.5277777777777778, 0.09375, 0.10277777777777777]","[0.16015625, 0.6145833333333334, 0.109375, 0.05694444444444444]","[0.1796875, 0.7972222222222223, 0.215625, 0.15]","[0.260546875, 0.95625, 0.07734375, 0.07916666666666666]","[0.62890625, 0.20694444444444443, 0.665625, 0.1]",,"[0.65390625, 0.76875, 0.6609375, 0.14027777777777778]"
hcgnagpur_icu_mon--402_2022_11_4_7_30_17.jpeg,"[0.20546875, 0.22430555555555556, 0.19375, 0.2013888888888889]","[0.068359375, 0.5027777777777778, 0.13671875, 0.10277777777777777]","[0.2578125, 0.4986111111111111, 0.0953125, 0.1]","[0.149609375, 0.5784722222222223, 0.11171875, 0.05416666666666667]","[0.155859375, 0.7520833333333333, 0.21796875, 0.14305555555555555]","[0.222265625, 0.91875, 0.07890625, 0.07361111111111111]","[0.66171875, 0.16041666666666668, 0.6734375, 0.14027777777777778]","[0.6359375, 0.8263888888888888, 0.6859375, 0.2722222222222222]","[0.640625, 0.7395833333333334, 0.6640625, 0.07916666666666666]"
hcgnagpur_icu_mon--401_2022_10_20_4_30_1.jpeg,"[0.152734375, 0.2152777777777778, 0.27578125, 0.2]","[0.073046875, 0.4861111111111111, 0.13984375, 0.10277777777777777]","[0.26015625, 0.47708333333333336, 0.103125, 0.10138888888888889]","[0.16015625, 0.5597222222222222, 0.1140625, 0.05555555555555555]","[0.176171875, 0.7319444444444444, 0.22421875, 0.1527777777777778]","[0.255078125, 0.8965277777777778, 0.08046875, 0.07916666666666666]","[0.6421875, 0.17291666666666666, 0.6640625, 0.1125]","[0.658984375, 0.8965277777777778, 0.66015625, 0.06805555555555555]","[0.6625, 0.7034722222222223, 0.65, 0.18472222222222223]"
hcgnagpur_icu_mon--402_2022_10_27_12_30_14.jpeg,"[0.21796875, 0.21736111111111112, 0.1859375, 0.19583333333333333]","[0.064453125, 0.4979166666666667, 0.12890625, 0.10138888888888889]","[0.2515625, 0.4930555555555556, 0.096875, 0.09722222222222222]","[0.14140625, 0.575, 0.1125, 0.05277777777777778]","[0.175, 0.7486111111111111, 0.1578125, 0.14722222222222223]","[0.220703125, 0.9166666666666666, 0.03984375, 0.07777777777777778]","[0.669140625, 0.18472222222222223, 0.65078125, 0.09166666666666666]","[0.63046875, 0.9298611111111111, 0.6453125, 0.059722222222222225]","[0.639453125, 0.73125, 0.65390625, 0.08194444444444444]"
hcgnagpur_icu_mon--1_2022_5_22_12_30_2.jpeg,"[0.201953125, 0.2222222222222222, 0.18671875, 0.19444444444444445]","[0.076171875, 0.4930555555555556, 0.13515625, 0.09722222222222222]","[0.264453125, 0.49166666666666664, 0.09453125, 0.09722222222222222]","[0.1625, 0.5694444444444444, 0.109375, 0.05]","[0.2078125, 0.7402777777777778, 0.1484375, 0.14166666666666666]","[0.253515625, 0.9069444444444444, 0.06953125, 0.07222222222222222]","[0.65234375, 0.16805555555555557, 0.66875, 0.14722222222222223]","[0.658984375, 0.9236111111111112, 0.66640625, 0.06388888888888888]","[0.658984375, 0.7291666666666666, 0.66015625, 0.1111111111111111]"
hcgnagpur_icu_mon--402_2022_10_27_16_30_13.jpeg,"[0.209765625, 0.21736111111111112, 0.19453125, 0.19583333333333333]","[0.067578125, 0.49722222222222223, 0.13515625, 0.1]","[0.255859375, 0.4930555555555556, 0.10078125, 0.10277777777777777]","[0.1453125, 0.5756944444444444, 0.1140625, 0.05694444444444444]","[0.18125, 0.7506944444444444, 0.153125, 0.15138888888888888]","[0.215234375, 0.9194444444444444, 0.07109375, 0.08055555555555556]","[0.6640625, 0.18333333333333332, 0.6625, 0.1]","[0.621484375, 0.8805555555555555, 0.67578125, 0.16944444444444445]","[0.63671875, 0.7388888888888889, 0.6765625, 0.09444444444444444]"
hcgnagpur_icu_mon--401_2022_11_2_11_30_2.jpeg,"[0.154296875, 0.2111111111111111, 0.27109375, 0.19444444444444445]","[0.069921875, 0.4909722222222222, 0.13984375, 0.10138888888888889]","[0.2625, 0.48680555555555555, 0.096875, 0.09861111111111111]","[0.158203125, 0.5673611111111111, 0.11015625, 0.05416666666666667]","[0.206640625, 0.74375, 0.15234375, 0.14583333333333334]","[0.25078125, 0.9131944444444444, 0.0765625, 0.0763888888888889]","[0.661328125, 0.15833333333333333, 0.66640625, 0.18888888888888888]","[0.65859375, 0.9104166666666667, 0.6609375, 0.08472222222222223]","[0.657421875, 0.7319444444444444, 0.66328125, 0.08611111111111111]"
hcgnagpur_icu_mon--401_2022_10_15_10_30_2.jpeg,"[0.17421875, 0.2388888888888889, 0.16875, 0.19722222222222222]","[0.059375, 0.5194444444444445, 0.11875, 0.1]","[0.25, 0.5145833333333333, 0.09375, 0.09861111111111111]","[0.148046875, 0.5979166666666667, 0.10859375, 0.05416666666666667]","[0.1953125, 0.7708333333333334, 0.146875, 0.14444444444444443]","[0.241796875, 0.9402777777777778, 0.06953125, 0.075]","[0.637890625, 0.19166666666666668, 0.66015625, 0.14722222222222223]","[0.65078125, 0.8729166666666667, 0.65625, 0.2152777777777778]","[0.644921875, 0.75625, 0.67265625, 0.09027777777777778]"
hcgnagpur_icu_mon--402_2022_11_8_0_30_18.jpeg,"[0.203515625, 0.21180555555555555, 0.19453125, 0.1986111111111111]","[0.061328125, 0.49166666666666664, 0.12265625, 0.1]","[0.25, 0.4888888888888889, 0.0828125, 0.1]","[0.1453125, 0.5708333333333333, 0.1125, 0.05277777777777778]","[0.149609375, 0.7458333333333333, 0.22109375, 0.14444444444444443]","[0.22109375, 0.9145833333333333, 0.071875, 0.0763888888888889]","[0.658203125, 0.15069444444444444, 0.64609375, 0.16527777777777777]","[0.633203125, 0.9041666666666667, 0.65390625, 0.1]","[0.644921875, 0.7243055555555555, 0.65859375, 0.12083333333333333]"
hcgnagpur_icu_mon--401_2022_10_14_23_30_1.jpeg,"[0.2015625, 0.22291666666666668, 0.1875, 0.1986111111111111]","[0.1, 0.49722222222222223, 0.0984375, 0.10277777777777777]","[0.2671875, 0.49375, 0.1, 0.10138888888888889]","[0.166796875, 0.5743055555555555, 0.11171875, 0.05694444444444444]","[0.18359375, 0.7458333333333333, 0.21875, 0.1527777777777778]","[0.28125, 0.9159722222222222, 0.040625, 0.07916666666666666]","[0.6578125, 0.175, 0.6484375, 0.11388888888888889]","[0.665625, 0.9298611111111111, 0.653125, 0.05416666666666667]","[0.66484375, 0.7263888888888889, 0.6515625, 0.11666666666666667]"
hcgnagpur_icu_mon--401_2022_10_17_1_30_1.jpeg,"[0.192578125, 0.22291666666666668, 0.18515625, 0.20416666666666666]","[0.0671875, 0.50625, 0.1265625, 0.10138888888888889]","[0.258984375, 0.5069444444444444, 0.09609375, 0.10555555555555556]","[0.15859375, 0.5868055555555556, 0.1109375, 0.05694444444444444]","[0.173046875, 0.7659722222222223, 0.21640625, 0.15694444444444444]","[0.24921875, 0.9291666666666667, 0.075, 0.08055555555555556]","[0.64375, 0.20069444444444445, 0.6609375, 0.14027777777777778]","[0.65859375, 0.9277777777777778, 0.6703125, 0.10277777777777777]","[0.656640625, 0.7701388888888889, 0.66328125, 0.10694444444444444]"
hcgnagpur_icu_mon--401_2022_10_2_16_30_5.jpeg,"[0.197265625, 0.23680555555555555, 0.19140625, 0.21805555555555556]","[0.076171875, 0.5298611111111111, 0.13671875, 0.10972222222222222]","[0.257421875, 0.5256944444444445, 0.08828125, 0.09861111111111111]","[0.162890625, 0.6138888888888889, 0.11171875, 0.06111111111111111]","[0.180078125, 0.7979166666666667, 0.22109375, 0.1597222222222222]","[0.258203125, 0.9604166666666667, 0.07890625, 0.0763888888888889]","[0.65234375, 0.1951388888888889, 0.6765625, 0.07361111111111111]","[0.644140625, 0.94375, 0.63515625, 0.07361111111111111]","[0.66328125, 0.7701388888888889, 0.665625, 0.14027777777777778]"
hcgnagpur_icu_mon--401_2022_11_1_7_30_1.jpeg,"[0.2046875, 0.21458333333333332, 0.184375, 0.2013888888888889]","[0.086328125, 0.5020833333333333, 0.13828125, 0.10416666666666667]","[0.274609375, 0.4979166666666667, 0.09296875, 0.10138888888888889]","[0.174609375, 0.5805555555555556, 0.10859375, 0.05555555555555555]","[0.19140625, 0.7625, 0.2140625, 0.14722222222222223]","[0.27109375, 0.9215277777777777, 0.0765625, 0.0763888888888889]","[0.66015625, 0.175, 0.675, 0.12222222222222222]","[0.673828125, 0.93125, 0.64609375, 0.09861111111111111]","[0.665234375, 0.7520833333333333, 0.65390625, 0.09027777777777778]"
hcgnagpur_icu_mon--401_2022_10_12_13_30_1.jpeg,"[0.184375, 0.18125, 0.1890625, 0.20694444444444443]","[0.066015625, 0.47638888888888886, 0.13203125, 0.10555555555555556]","[0.250390625, 0.47638888888888886, 0.09609375, 0.10555555555555556]","[0.15234375, 0.5583333333333333, 0.1109375, 0.058333333333333334]","[0.16796875, 0.7416666666666667, 0.2140625, 0.15555555555555556]","[0.248046875, 0.9263888888888889, 0.07734375, 0.08055555555555556]","[0.646875, 0.13194444444444445, 0.65625, 0.14444444444444443]","[0.6515625, 0.9166666666666666, 0.6578125, 0.10833333333333334]","[0.657421875, 0.7354166666666667, 0.66171875, 0.12638888888888888]"
hcgnagpur_icu_mon--403_2022_10_13_19_30_16.jpeg,"[0.19296875, 0.23333333333333334, 0.190625, 0.19722222222222222]","[0.06640625, 0.5090277777777777, 0.1328125, 0.10138888888888889]","[0.253125, 0.5006944444444444, 0.0953125, 0.10138888888888889]","[0.14765625, 0.5840277777777778, 0.1109375, 0.059722222222222225]","[0.16328125, 0.7569444444444444, 0.2203125, 0.15]","[0.234765625, 0.9208333333333333, 0.07890625, 0.075]","[0.646484375, 0.17569444444444443, 0.67109375, 0.12638888888888888]","[0.652734375, 0.9138888888888889, 0.68515625, 0.08055555555555556]","[0.65390625, 0.7326388888888888, 0.6828125, 0.1125]"
hcgnagpur_icu_mon--402_2022_10_1_17_30_34.jpeg,"[0.17578125, 0.22916666666666666, 0.2734375, 0.20833333333333334]","[0.078125, 0.5055555555555555, 0.1359375, 0.10277777777777777]","[0.2640625, 0.4979166666666667, 0.0875, 0.10138888888888889]","[0.161328125, 0.5798611111111112, 0.11328125, 0.05416666666666667]","[0.16875, 0.7527777777777778, 0.2203125, 0.1527777777777778]","[0.237890625, 0.91875, 0.08046875, 0.07916666666666666]","[0.676953125, 0.18958333333333333, 0.64296875, 0.12916666666666668]","[0.65390625, 0.9076388888888889, 0.65625, 0.09583333333333334]","[0.661328125, 0.7305555555555555, 0.64765625, 0.1]"
hcgnagpur_icu_mon--401_2022_10_24_20_30_1.jpeg,"[0.175390625, 0.22361111111111112, 0.27421875, 0.2111111111111111]","[0.095703125, 0.5111111111111111, 0.14140625, 0.1111111111111111]","[0.284375, 0.50625, 0.0984375, 0.1125]","[0.182421875, 0.5902777777777778, 0.11171875, 0.058333333333333334]","[0.23125, 0.7722222222222223, 0.153125, 0.1527777777777778]",,"[0.659375, 0.17847222222222223, 0.6625, 0.10694444444444444]",,"[0.66953125, 0.7520833333333333, 0.653125, 0.09583333333333334]"
hcgnagpur_icu_mon--402_2022_11_7_7_30_2.jpeg,"[0.213671875, 0.22152777777777777, 0.19453125, 0.2013888888888889]","[0.070703125, 0.4979166666666667, 0.14140625, 0.10694444444444444]","[0.26328125, 0.49375, 0.1, 0.10138888888888889]","[0.153515625, 0.5729166666666666, 0.11484375, 0.05694444444444444]","[0.187890625, 0.7493055555555556, 0.15390625, 0.1486111111111111]","[0.2234375, 0.9125, 0.0734375, 0.07777777777777778]","[0.66796875, 0.17291666666666666, 0.653125, 0.14027777777777778]","[0.630078125, 0.9256944444444445, 0.66328125, 0.059722222222222225]","[0.6390625, 0.7291666666666666, 0.6625, 0.125]"
hcgnagpur_icu_mon--401_2022_10_17_13_30_2.jpeg,"[0.15078125, 0.21180555555555555, 0.2734375, 0.1986111111111111]","[0.06953125, 0.49027777777777776, 0.1390625, 0.1]","[0.2390625, 0.49375, 0.14375, 0.10138888888888889]","[0.157421875, 0.5708333333333333, 0.11484375, 0.058333333333333334]","[0.174609375, 0.7513888888888889, 0.21640625, 0.14722222222222223]","[0.251953125, 0.9215277777777777, 0.07265625, 0.07916666666666666]","[0.655078125, 0.18194444444444444, 0.67265625, 0.08611111111111111]","[0.6625, 0.9284722222222223, 0.653125, 0.08472222222222223]","[0.6625, 0.7576388888888889, 0.6625, 0.09861111111111111]"
hcgnagpur_icu_mon--402_2022_11_9_11_30_18.jpeg,"[0.17109375, 0.22847222222222222, 0.2578125, 0.2013888888888889]","[0.094921875, 0.5069444444444444, 0.09609375, 0.09722222222222222]","[0.26796875, 0.5006944444444444, 0.096875, 0.09861111111111111]","[0.159375, 0.5826388888888889, 0.1109375, 0.05416666666666667]","[0.196875, 0.7548611111111111, 0.1515625, 0.1486111111111111]","[0.228125, 0.9201388888888888, 0.0765625, 0.0763888888888889]","[0.669921875, 0.19583333333333333, 0.64296875, 0.08888888888888889]","[0.641015625, 0.9138888888888889, 0.66640625, 0.08888888888888889]","[0.65234375, 0.7472222222222222, 0.6515625, 0.09444444444444444]"
hcgnagpur_icu_mon--1_2022_5_17_15_30_2.jpeg,"[0.212890625, 0.21388888888888888, 0.18984375, 0.19722222222222222]","[0.09296875, 0.4986111111111111, 0.134375, 0.1]","[0.2828125, 0.49375, 0.09375, 0.09861111111111111]","[0.180859375, 0.5784722222222223, 0.10859375, 0.05138888888888889]","[0.197265625, 0.7548611111111111, 0.21484375, 0.14583333333333334]","[0.274609375, 0.9270833333333334, 0.06015625, 0.07361111111111111]","[0.6734375, 0.1638888888888889, 0.6390625, 0.11388888888888889]","[0.67734375, 0.9243055555555556, 0.628125, 0.09583333333333334]","[0.675390625, 0.7423611111111111, 0.63046875, 0.10416666666666667]"
hcgnagpur_icu_mon--1_2022_5_17_21_30_1.jpeg,"[0.20546875, 0.22083333333333333, 0.18125, 0.19444444444444445]","[0.07890625, 0.4979166666666667, 0.121875, 0.09583333333333334]","[0.271875, 0.4930555555555556, 0.0921875, 0.09444444444444444]","[0.1703125, 0.5715277777777777, 0.1078125, 0.05138888888888889]","[0.184375, 0.7472222222222222, 0.2125, 0.14444444444444443]","[0.2609375, 0.9131944444444444, 0.0765625, 0.07916666666666666]","[0.65546875, 0.1840277777777778, 0.6734375, 0.10694444444444444]","[0.666015625, 0.9166666666666666, 0.66015625, 0.1]","[0.660546875, 0.7423611111111111, 0.65859375, 0.10694444444444444]"
hcgnagpur_icu_mon--401_2022_10_26_1_30_1.jpeg,"[0.190625, 0.20694444444444443, 0.184375, 0.2]","[0.0703125, 0.49027777777777776, 0.140625, 0.10277777777777777]","[0.262890625, 0.48819444444444443, 0.09921875, 0.10138888888888889]","[0.16015625, 0.5708333333333333, 0.1125, 0.05555555555555555]","[0.210546875, 0.7493055555555556, 0.15390625, 0.15416666666666667]","[0.258203125, 0.9097222222222222, 0.07890625, 0.07777777777777778]","[0.6484375, 0.1763888888888889, 0.684375, 0.11944444444444445]","[0.660546875, 0.9229166666666667, 0.66015625, 0.10694444444444444]","[0.65703125, 0.7319444444444444, 0.6640625, 0.10833333333333334]"
hcgnagpur_icu_mon--403_2022_10_13_15_30_27.jpeg,"[0.15, 0.22708333333333333, 0.2765625, 0.2013888888888889]","[0.064453125, 0.5041666666666667, 0.12734375, 0.10277777777777777]","[0.2515625, 0.4979166666666667, 0.0953125, 0.10416666666666667]","[0.145703125, 0.5791666666666667, 0.11171875, 0.058333333333333334]","[0.158984375, 0.7555555555555555, 0.22421875, 0.1527777777777778]","[0.234765625, 0.9208333333333333, 0.07109375, 0.075]","[0.65859375, 0.19236111111111112, 0.6703125, 0.10694444444444444]","[0.6578125, 0.9118055555555555, 0.6734375, 0.08472222222222223]","[0.654296875, 0.7243055555555555, 0.66640625, 0.12916666666666668]"
hcgnagpur_icu_mon--401_2022_11_10_9_30_1.jpeg,"[0.162109375, 0.2222222222222222, 0.27421875, 0.19722222222222222]","[0.07734375, 0.5013888888888889, 0.1390625, 0.10555555555555556]","[0.264453125, 0.49583333333333335, 0.08359375, 0.1]","[0.166796875, 0.5798611111111112, 0.11171875, 0.05416666666666667]","[0.214453125, 0.7555555555555555, 0.15078125, 0.14722222222222223]","[0.2578125, 0.9270833333333334, 0.078125, 0.0763888888888889]","[0.66796875, 0.17569444444444443, 0.6484375, 0.11805555555555555]","[0.67265625, 0.9284722222222223, 0.65, 0.06805555555555555]","[0.671875, 0.725, 0.640625, 0.1388888888888889]"
hcgnagpur_icu_mon--402_2022_11_5_9_30_19.jpeg,"[0.21953125, 0.23194444444444445, 0.1875, 0.19722222222222222]","[0.07421875, 0.5055555555555555, 0.1375, 0.1]","[0.269140625, 0.5, 0.09296875, 0.09722222222222222]","[0.159765625, 0.5805555555555556, 0.11328125, 0.05555555555555555]","[0.198046875, 0.7520833333333333, 0.15234375, 0.14305555555555555]","[0.236328125, 0.9131944444444444, 0.07109375, 0.07361111111111111]","[0.673046875, 0.17222222222222222, 0.63359375, 0.14444444444444443]","[0.645703125, 0.8729166666666667, 0.67421875, 0.12638888888888888]","[0.655078125, 0.725, 0.66796875, 0.07777777777777778]"
hcgnagpur_icu_mon--401_2022_10_18_6_30_1.jpeg,"[0.1578125, 0.21388888888888888, 0.2671875, 0.19444444444444445]","[0.07890625, 0.4875, 0.128125, 0.09444444444444444]","[0.24296875, 0.48541666666666666, 0.134375, 0.09583333333333334]","[0.164453125, 0.5638888888888889, 0.10703125, 0.05]","[0.18046875, 0.7340277777777777, 0.209375, 0.14305555555555555]","[0.261328125, 0.9076388888888889, 0.06953125, 0.07916666666666666]","[0.644140625, 0.18125, 0.66796875, 0.09027777777777778]","[0.662890625, 0.9270833333333334, 0.65546875, 0.0763888888888889]","[0.657421875, 0.7451388888888889, 0.66328125, 0.08472222222222223]"
